segment_id,clean_name,period,team,baseline_flow,baseline_speed,flow_diff,flow_pct,flow_iqr,flow_q1,flow_q3,speed_diff,speed_pct,speed_iqr,speed_q1,speed_q3,sample_count
link road from M602 J1 westbound to M60 J12 anti-clockwise exitSlipRoad 115023002,M60 CW,post,match,285.0,73.69999999999999,12.5,4.385964912280701,173.25,199.0,372.25,0.7487500000000011,1.0159430122116706,4.005624999999995,71.853125,75.85875,64
link road from M602 J1 westbound to M60 J12 clockwise entrySlipRoad 115023302,M60 CW,pre,match,681.0,66.7175,187.0,27.45961820851689,183.0,757.0,940.0,-8.89125,-13.32671338104695,42.211875,25.696875,67.90875,132
link road from M602 J1 westbound to M60 J12 clockwise entrySlipRoad 115023302,M60 CW,pre,match,681.0,66.7175,219.0,32.158590308370044,148.5,804.5,953.0,-1.6262499999999989,-2.437516393749764,28.32125,40.191875,68.513125,66
link road from M602 J1 westbound to M60 J12 clockwise entrySlipRoad 115023302,M60 CW,pre,match,681.0,66.7175,154.0,22.61380323054332,201.0,706.5,907.5,-29.683750000000003,-44.49170007869,43.98375000000001,21.086875,65.070625,66
link road from M602 J1 westbound to M60 J12 clockwise entrySlipRoad 115023302,M60 CW,post,match,681.0,66.7175,211.0,30.983847283406757,250.0,748.75,998.75,-11.573750000000004,-17.347397609322897,30.209999999999994,37.795,68.005,132
link road from M602 J1 westbound to M60 J12 clockwise entrySlipRoad 115023302,M60 CW,post,match,681.0,66.7175,258.5,37.95888399412629,274.25,788.25,1062.5,-21.985,-32.95237381496609,27.905625,32.871875,60.7775,66
link road from M602 J1 westbound to M60 J12 clockwise entrySlipRoad 115023302,M60 CW,post,match,681.0,66.7175,170.0,24.963289280469898,249.75,709.25,959.0,-1.1337500000000063,-1.699329261438163,19.286875000000002,49.209375,68.49625,66
Link road from the M60 anti-clockwise to the M62 J18 roundabout roundabout 115018501,M60 CW,pre,match,0.0,49.7175,0.0,,0.0,0.0,0.0,-0.5174999999999983,-1.0408809775230015,19.4825,38.2575,57.74,131
Link road from the M60 anti-clockwise to the M62 J18 roundabout roundabout 115018501,M60 CW,pre,match,0.0,49.7175,0.0,,0.0,0.0,0.0,-2.835000000000001,-5.702217529039073,23.82,33.35,57.17,65
Link road from the M60 anti-clockwise to the M62 J18 roundabout roundabout 115018501,M60 CW,pre,match,0.0,49.7175,0.0,,0.0,0.0,0.0,0.3575000000000017,0.7190627042791808,17.463124999999998,40.754375,58.2175,66
Link road from the M60 anti-clockwise to the M62 J18 roundabout roundabout 115018501,M60 CW,post,match,0.0,49.7175,0.0,,0.0,0.0,0.0,6.892499999999998,13.863327802081757,15.541250000000005,51.24875,66.79,106
Link road from the M60 anti-clockwise to the M62 J18 roundabout roundabout 115018501,M60 CW,post,match,0.0,49.7175,0.0,,0.0,0.0,0.0,7.979999999999997,16.0506863780359,16.2325,51.485,67.7175,53
Link road from the M60 anti-clockwise to the M62 J18 roundabout roundabout 115018501,M60 CW,post,match,0.0,49.7175,0.0,,0.0,0.0,0.0,6.8675,13.813043696887414,15.347499999999997,50.2,65.5475,53
M60 anti-clockwise between J1 and J27 mainCarriageway 115027301,M60 CW,pre,match,2735.0,99.8525,1697.5,62.06581352833638,864.75,4058.25,4923.0,-2.0600000000000165,-2.063042988407918,8.823125000000005,91.65875,100.481875,132
M60 anti-clockwise between J1 and J27 mainCarriageway 115027301,M60 CW,pre,match,2735.0,99.8525,1683.5,61.553930530164536,731.0,4051.5,4782.5,-1.6424999999999983,-1.644926266242706,6.719375000000014,94.44687499999999,101.16625,66
